Symbol,Date,Open,High,Low,Close,Percent Change,Volume ,Turn Over
SHIVM,10/8/2024,614.9,614.9,590.1,593.5,-1.58%,"74,546.00","44,504,350.70"
SHIVM,10/7/2024,618,622.3,599,603,-1.07%,"190,272.00","115,761,251.20"
SHIVM,10/6/2024,589,610,588.1,609.5,3.66%,"184,507.00","111,195,777.90"
SHIVM,10/2/2024,615,615,586.1,588,-3.94%,"230,078.00","137,558,793.40"
SHIVM,10/1/2024,610.9,617,599,612.1,2.19%,"252,875.00","153,806,386.70"
SHIVM,9/30/2024,566.2,599,559,599,7.91%,"263,590.00","153,374,832.90"
SHIVM,9/29/2024,536.6,567.9,530,555.1,3.47%,"155,483.00","85,860,689.50"
SHIVM,9/26/2024,534,554,534,536.5,-1.20%,"95,896.00","52,215,774.80"
SHIVM,9/25/2024,530,549.7,526.1,543,2.39%,"101,725.00","54,867,030.70"
SHIVM,9/24/2024,538,549,530.2,530.3,-1.98%,"131,491.00","70,665,235.80"
SHIVM,9/23/2024,573.2,573.2,540.6,541,-3.74%,"134,855.00","74,339,989.70"
SHIVM,9/22/2024,573.2,594.9,559,562,0.00%,"98,918.00","56,169,082.50"
SHIVM,9/18/2024,571,580,560.1,562,-1.40%,"146,157.00","82,712,847.50"
SHIVM,9/16/2024,593.9,593.9,565,570,-2.23%,"155,017.00","88,756,880.80"
SHIVM,9/15/2024,602,614.9,580.1,583,-2.02%,"224,869.00","134,851,895.30"
SHIVM,9/12/2024,592,596.7,575,595,2.20%,"222,689.00","130,949,559.00"
SHIVM,9/11/2024,589,600,578.3,582.2,-0.99%,"165,215.00","97,135,158.20"
SHIVM,9/10/2024,604,612,586.6,588,-1.01%,"190,396.00","113,741,407.20"
SHIVM,9/9/2024,610.1,610.1,593,594,-2.30%,"257,322.00","154,357,127.10"
SHIVM,9/8/2024,624.7,626,607,608,-0.73%,"146,171.00","90,067,942.80"
SHIVM,9/5/2024,620,624,608.1,612.5,-1.19%,"240,272.00","147,654,629.00"
SHIVM,9/4/2024,657.9,657.9,616,619.9,-3.89%,"270,687.00","169,990,560.60"
SHIVM,9/3/2024,660,667,643,645,-0.77%,"256,803.00","167,696,652.60"
SHIVM,9/2/2024,621,651,615,650,4.67%,"321,226.00","205,540,987.60"
SHIVM,9/1/2024,631,645.4,620,621,-1.58%,"203,609.00","127,620,320.80"
SHIVM,8/29/2024,640,645,619,631,-1.10%,"360,294.00","227,897,445.00"
SHIVM,8/28/2024,663,673,635,638,-1.85%,"357,475.00","233,198,918.70"
SHIVM,8/27/2024,679,689.9,647,650,-4.27%,"496,907.00","331,113,203.30"
SHIVM,8/25/2024,707,711.5,677.1,679,-3.55%,"466,369.00","321,807,564.90"
SHIVM,8/22/2024,719,723,701,704,-0.14%,"450,232.00","319,857,852.40"
SHIVM,8/21/2024,707,725,703.1,705,-0.28%,"419,906.00","299,073,566.70"
SHIVM,8/18/2024,729,738,705.1,707,-3.02%,"710,147.00","509,451,997.80"
SHIVM,8/15/2024,760,779.9,725.1,729,-2.16%,"672,564.00","505,746,286.40"
SHIVM,8/14/2024,715,763,696.3,745.1,4.34%,"1,163,774.00","842,972,347.20"
